diamond_id,size,color,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,culet_size,culet_condition,fluor_color,fluor_intensity,lab,total_sales_price,eye_clean,date
274296238,19.2,J,Blue,Orange,Yellowish,Fancy Vivid,I2,Excellent,Very Good,Poor,6.4,8.6,9.56,4.65,14.05,STK,VTN,EL,Orange,Blue,Medium,GIA,734556,No,2005-02-18
500209709,15.02,J,Blue,Gray,Orangey,Faint,VVS2,Very Good,Excellent,Poor,5.3,0.5,3.01,13.18,3.11,XTN,TK,EL,Green,White,Very Strong,GIA,240320,Yes,2020-09-27
160191659,16.09,J,Red,Gray,Pinkish,Fancy Light,SI1,Good,Good,Good,7.8,7.3,4.03,13.07,11.93,M,VTK,S,White,White,Very Strong,HRD,1026175,No,2017-10-05
538368303,13.46,M,Other,Orange,Yellowish,Fancy Deep,SI1,Fair,Good,Good,1.8,5.3,7.87,4.25,3.58,STK,VTK,SL,Blue,Green,Slight,HRD,204662,E1,2017-01-06
269421400,4.37,K,Pink,Orange,Pinkish,Faint,VS2,Fair,Very Good,Fair,1.3,0.1,14.59,12.96,10.0,VTN,STN,S,Orange,Blue,Strong,HRD,974036,Borderline,2020-06-03
950188446,14.43,K,Brown,Pink,Brownish,Fancy Light,VVS2,Fair,Excellent,Fair,8.0,4.2,9.97,6.39,14.94,TN,STK,SL,Yellow,Blue,Slight,GIA,616370,Yes,2021-11-20
439149736,8.89,E,Gray,Chameleon,Greenish,Fancy Dark,I3,Very Good,Excellent,Very Good,5.5,9.4,3.81,6.74,14.56,VTN,VTK,SL,Yellow,Yellow,Medium,IGI,1271548,Borderline,2005-02-27
400083568,15.5,F,Purple,Yellow,Yellowish,Fancy Vivid,I1,Fair,Fair,Very Good,0.4,0.0,8.42,16.65,15.88,TK,XTK,VS,Green,White,Medium,GIA,609489,No,2011-03-04
752878819,10.8,M,Pink,Chameleon,Brownish,Fancy,I2,Fair,Good,Very Good,8.1,7.8,11.69,12.89,15.46,M,TN,VS,Orange,Yellow,Very Strong,HRD,95433,Yes,2013-01-25
546897453,13.73,J,Purple,Purple,Grayish,Fancy Deep,VS2,Fair,Poor,Very Good,1.9,0.4,4.32,4.91,5.12,STN,STN,VL,White,White,Slight,GIA,1202642,No,2018-11-23
763507196,16.39,G,Pink,Blue,Brownish,Fancy Vivid,SI3,Good,Poor,Excellent,5.4,0.4,14.95,14.93,5.05,XTN,VTK,M,Orange,Orange,Slight,GIA,787698,Borderline,2012-04-23
492812658,9.0,I,Orange,Orange,Pinkish,Fancy Intense,VS2,Excellent,Excellent,Poor,2.9,4.7,9.66,6.03,3.52,XTN,TK,L,Yellow,Yellow,Strong,GIA,1366255,Borderline,2014-04-21
751993577,8.2,E,Brown,Brown,Yellowish,Fancy Deep,VS2,Good,Very Good,Very Good,7.7,5.3,13.7,10.42,6.5,STN,TN,VS,Green,Green,Medium,IGI,585750,E1,2019-11-04
135985479,2.53,J,Yellow,Brown,Greenish,Fancy Intense,IF,Excellent,Very Good,Good,4.8,8.9,14.25,4.66,10.37,M,STK,L,Orange,Yellow,Very Strong,GIA,427523,E1,2017-08-18
839604270,15.04,L,Brown,Green,Brownish,Faint,VVS2,Fair,Fair,Fair,1.3,3.9,3.88,6.32,9.26,TK,TK,EL,Yellow,Green,Medium,GIA,621523,E1,2023-03-05
302767336,15.22,K,Brown,Chameleon,Purplish,Fancy,I1,Fair,Fair,Good,2.9,7.9,16.53,9.01,16.76,VTN,STN,M,Orange,Orange,Very Slight,IGI,13719,Yes,2005-11-25
453239741,18.19,J,Black,Blue,Yellowish,Fancy Vivid,I2,Poor,Fair,Very Good,0.6,6.8,3.02,3.54,14.69,VTN,VTN,VS,White,Yellow,Slight,GIA,354632,Borderline,2023-04-23
891579801,17.59,E,Purple,Pink,Purplish,Fancy,VS2,Poor,Excellent,Good,4.7,3.7,12.67,8.57,9.48,XTK,STK,EL,Green,Yellow,Very Slight,IGI,517955,No,2015-01-12
979720308,16.79,J,Gray,Blue,Brownish,Fancy Intense,SI1,Very Good,Poor,Excellent,9.0,5.8,10.88,5.82,8.08,TN,VTK,VS,Yellow,Green,Faint,GIA,839805,Yes,2009-06-27
141375275,11.63,J,Gray,Chameleon,Grayish,Fancy Light,VS2,Excellent,Excellent,Poor,3.9,0.1,8.52,6.85,8.25,TK,XTN,VL,Blue,Blue,Faint,GIA,566203,E1,2023-12-22
799337879,12.55,F,Green,Pink,Pinkish,Faint,VS1,Very Good,Poor,Excellent,9.5,3.2,10.19,6.4,15.65,XTK,M,VS,Orange,Yellow,Slight,HRD,1265507,Borderline,2004-11-04
621577136,9.14,I,Green,Blue,Orangey,Fancy Intense,VVS2,Very Good,Poor,Very Good,2.6,0.4,12.62,5.72,12.04,VTK,VTK,EL,Yellow,Blue,Very Strong,IGI,1261236,Borderline,2011-09-03
881931842,13.29,E,Yellow,Red,Purplish,Fancy Dark,VS1,Good,Good,Very Good,0.2,7.9,13.89,14.82,5.78,STN,TN,L,White,Yellow,Very Strong,GIA,532549,Yes,2013-07-07
443386435,18.02,D,Yellow,Brown,Grayish,Fancy Vivid,VS1,Good,Poor,Very Good,5.5,7.7,10.6,13.32,12.6,STK,TK,M,Orange,Green,Very Strong,GIA,1261793,Borderline,2015-11-04
207542721,9.13,M,Brown,Black,Yellowish,Very Light,SI2,Fair,Very Good,Very Good,5.7,3.0,14.65,16.92,12.43,VTK,TN,VL,Yellow,Green,Medium,HRD,690654,No,2017-11-21
346151462,18.1,I,Red,Purple,Yellowish,Fancy,SI3,Fair,Fair,Good,8.9,2.8,3.28,8.24,9.18,VTK,XTK,L,Yellow,Green,Very Strong,IGI,718161,Borderline,2005-10-20
470886671,0.39,H,Other,Yellow,Orangey,Fancy Vivid,VVS2,Fair,Poor,Very Good,6.5,8.4,15.76,3.92,15.33,VTK,VTN,N,Blue,Blue,Very Slight,HRD,123668,Yes,2019-09-10
775448822,7.16,D,Gray,Pink,Pinkish,Fancy Vivid,I1,Very Good,Very Good,Very Good,0.2,2.1,14.15,8.18,15.36,STN,VTK,N,Green,Blue,Faint,HRD,169756,No,2023-04-21
171019066,17.77,D,Chameleon,Blue,Orangey,Fancy Dark,SI3,Very Good,Fair,Poor,5.4,8.9,6.89,9.47,3.7,STK,STK,S,Green,Yellow,Medium,GIA,693645,Borderline,2005-10-23
484383291,11.47,G,Red,Chameleon,Purplish,Fancy Vivid,SI1,Fair,Good,Good,6.2,1.8,3.93,13.02,7.75,M,XTK,L,Yellow,Orange,Faint,GIA,168318,Borderline,2013-02-24
674914435,9.0,M,Black,Green,Grayish,Fancy Vivid,IF,Very Good,Very Good,Poor,0.6,8.3,6.7,16.62,7.32,STN,VTK,VS,Green,Orange,Very Slight,GIA,595240,E1,2019-03-24
599094993,17.12,G,Pink,Other,Grayish,Fancy Deep,VVS2,Very Good,Poor,Poor,9.1,8.5,15.75,4.96,12.54,TK,M,N,Orange,Blue,Strong,IGI,685565,Yes,2024-02-08
989211798,4.51,J,Blue,Purple,Purplish,Faint,SI2,Fair,Poor,Good,7.1,5.6,10.17,7.32,3.05,STN,XTN,VL,Yellow,Orange,Faint,HRD,273310,E1,2012-01-10
460559537,18.54,H,Gray,Pink,Pinkish,Fancy Intense,I1,Poor,Excellent,Fair,4.3,5.5,6.29,9.88,7.25,XTN,STK,L,Yellow,Green,Slight,IGI,828785,Borderline,2009-01-11
354441132,6.51,L,Purple,Brown,Greenish,Very Light,IF,Fair,Poor,Poor,9.8,1.1,3.04,3.26,3.17,TK,TK,L,Blue,Orange,Faint,GIA,692794,E1,2014-12-05
434801695,14.56,I,Purple,Red,Pinkish,Fancy Deep,IF,Poor,Fair,Excellent,2.5,2.2,13.79,14.51,5.12,XTN,STN,L,White,White,Strong,HRD,455813,E1,2019-05-26
694496340,11.44,F,Yellow,Blue,Brownish,Fancy Light,SI3,Good,Very Good,Fair,1.8,8.9,12.87,16.3,3.87,TK,STK,SL,White,Orange,Faint,HRD,1286915,E1,2017-10-19
203571349,15.79,D,Green,Black,Greenish,Light,VVS2,Poor,Very Good,Fair,3.6,0.0,10.8,9.27,3.26,TK,M,VS,Yellow,Green,Very Strong,GIA,879937,No,2016-07-20
736230495,12.74,K,Orange,Pink,Purplish,Fancy,VS2,Excellent,Good,Fair,2.5,5.5,4.79,8.27,13.49,STK,TK,SL,Yellow,Blue,Medium,IGI,5546,E1,2023-05-17
990265627,10.83,J,Black,Orange,Brownish,Fancy Vivid,VS1,Excellent,Excellent,Excellent,9.0,4.5,10.2,9.34,16.25,VTK,XTN,M,Yellow,Orange,Strong,IGI,1236936,No,2010-07-18
564578824,0.88,G,Yellow,Red,Orangey,Fancy Intense,IF,Excellent,Excellent,Good,0.3,0.2,6.73,5.66,10.26,VTK,XTN,L,Orange,White,Medium,GIA,1286124,Borderline,2016-06-09
743787295,12.85,M,Yellow,Chameleon,Brownish,Fancy Dark,I1,Excellent,Fair,Fair,2.0,9.3,11.8,12.76,8.17,STN,STN,L,Yellow,Green,Very Strong,HRD,613450,E1,2007-06-07
596997222,13.53,D,Brown,Red,Purplish,Fancy Vivid,I2,Excellent,Excellent,Excellent,6.7,2.5,6.6,6.65,6.22,XTK,TK,VL,Orange,Green,Very Strong,HRD,1308867,Borderline,2022-10-09
676454033,5.22,J,Gray,Pink,Greenish,Fancy Deep,SI2,Poor,Excellent,Excellent,8.5,2.9,11.04,16.05,8.42,STN,STN,L,Green,White,Faint,HRD,11257,Yes,2009-03-05
269866320,17.36,I,Orange,Red,Yellowish,Fancy Intense,I1,Good,Poor,Excellent,2.7,2.5,5.26,16.67,10.78,XTK,M,L,Yellow,Orange,Strong,IGI,646663,Yes,2009-01-31
193556719,1.12,J,Pink,Blue,Greenish,Fancy Light,I1,Poor,Very Good,Poor,1.5,5.2,13.12,13.36,5.42,TK,VTN,SL,Green,Yellow,Very Strong,IGI,457082,Yes,2022-11-11
547429267,12.21,I,Pink,Black,Orangey,Fancy Light,I3,Excellent,Fair,Very Good,1.8,3.9,4.85,4.66,10.3,XTK,TN,M,White,Yellow,Faint,GIA,198447,E1,2021-06-03
638866533,2.7,D,Other,Brown,Orangey,Fancy Intense,I1,Fair,Very Good,Poor,7.5,5.0,3.6,3.86,9.61,M,M,N,Yellow,White,Strong,HRD,316567,E1,2018-06-14
538336213,11.42,E,Purple,Purple,Pinkish,Fancy Vivid,SI2,Fair,Fair,Excellent,5.0,7.7,4.07,5.05,4.56,TK,STK,EL,Yellow,Orange,Strong,IGI,1212039,Yes,2015-02-14
223643062,0.28,D,Black,Chameleon,Pinkish,Fancy Intense,IF,Good,Fair,Very Good,2.2,8.5,14.81,14.23,16.81,TK,STK,M,Yellow,Yellow,Medium,IGI,649430,E1,2016-02-27
784339699,11.37,H,Blue,Yellow,Pinkish,Fancy Intense,I1,Fair,Excellent,Poor,7.5,9.2,11.32,8.53,3.75,VTN,STK,M,Green,Yellow,Slight,HRD,447082,No,2023-09-23
567126678,15.27,J,Yellow,Orange,Orangey,Fancy Light,VVS2,Good,Excellent,Very Good,4.9,3.8,7.05,11.15,7.07,TK,XTK,EL,White,Yellow,Faint,HRD,96510,Yes,2016-12-02
526456693,12.13,J,Chameleon,Other,Purplish,Light,IF,Good,Good,Very Good,5.0,4.0,5.57,4.71,13.42,VTN,VTN,EL,Green,White,Very Strong,GIA,492223,Yes,2011-04-06
111111471,8.89,D,Chameleon,Pink,Greenish,Light,VS1,Poor,Fair,Good,3.5,2.7,9.67,14.19,12.08,TN,STN,SL,Yellow,Blue,Very Strong,IGI,243108,No,2005-02-28
719581786,2.17,H,Purple,Orange,Orangey,Very Light,VS1,Fair,Very Good,Poor,4.0,7.5,3.88,9.37,16.69,VTK,VTN,VS,White,Green,Very Strong,IGI,189453,Yes,2016-07-12
488592857,10.97,L,Brown,Other,Yellowish,Very Light,I2,Poor,Fair,Fair,8.4,9.2,11.99,3.42,16.79,M,STK,VL,Orange,Blue,Slight,HRD,545261,No,2012-04-09
177594512,3.07,J,Green,Orange,Brownish,Fancy Vivid,VS1,Very Good,Poor,Good,1.0,6.5,6.35,8.51,3.52,M,TK,M,Blue,Green,Very Slight,HRD,927223,Yes,2015-11-28
662587953,12.67,J,Purple,Blue,Orangey,Fancy Light,SI2,Very Good,Poor,Fair,9.6,8.8,10.24,15.37,16.08,STN,VTN,N,Yellow,Orange,Strong,GIA,1375548,No,2013-12-02
667536870,2.38,M,Pink,Yellow,Brownish,Fancy,VVS2,Excellent,Very Good,Poor,3.7,7.0,9.06,3.19,14.14,STN,STN,M,Orange,Yellow,Very Strong,HRD,595285,Borderline,2006-09-20
167962563,12.05,K,Other,Pink,Purplish,Light,IF,Good,Very Good,Good,0.1,6.6,4.75,13.86,7.44,XTK,TN,EL,Yellow,Yellow,Slight,GIA,311793,No,2017-08-13
803669003,6.14,L,Gray,Other,Pinkish,Fancy Dark,VVS2,Fair,Fair,Poor,0.1,4.2,5.88,6.99,12.1,VTK,TN,L,Blue,Yellow,Very Strong,HRD,465608,E1,2006-01-17
713706137,12.26,D,Red,Pink,Yellowish,Fancy Deep,VS2,Very Good,Excellent,Poor,4.0,6.4,6.63,3.22,4.84,TK,M,VS,White,White,Slight,IGI,120514,No,2008-03-15
248852533,5.31,J,Blue,Yellow,Yellowish,Fancy Vivid,SI3,Poor,Very Good,Excellent,2.5,0.2,12.24,10.8,7.35,TK,TK,N,White,Yellow,Very Strong,GIA,1261822,Borderline,2015-08-09
538434259,10.35,L,Yellow,Black,Grayish,Fancy,I3,Poor,Good,Fair,5.5,3.1,4.36,11.15,10.57,STK,VTK,VL,Orange,White,Strong,HRD,1339498,Borderline,2005-05-09
431722407,7.76,M,Other,Red,Brownish,Fancy Vivid,VVS1,Very Good,Fair,Poor,9.5,0.4,2.93,13.29,4.85,XTK,TK,VS,Green,Orange,Faint,HRD,648725,E1,2012-08-09
260496274,18.03,F,Green,Purple,Greenish,Fancy Deep,SI1,Good,Good,Good,2.1,9.2,15.82,10.86,8.26,STK,VTN,VS,Blue,White,Strong,HRD,551699,E1,2016-10-10
699066439,6.11,I,Orange,Black,Greenish,Fancy Dark,VVS1,Fair,Excellent,Good,1.2,8.7,5.79,6.49,14.65,VTN,TK,L,Orange,Orange,Medium,IGI,937900,No,2010-09-15
210437596,4.82,I,Gray,Other,Yellowish,Very Light,I3,Good,Poor,Fair,2.6,1.2,8.91,12.83,11.54,STK,VTN,N,Yellow,Orange,Faint,HRD,134360,Borderline,2007-12-07
393873924,13.17,H,Orange,Black,Orangey,Fancy Vivid,I2,Fair,Poor,Fair,5.3,4.3,10.82,6.4,5.43,TK,XTN,EL,Blue,Yellow,Slight,HRD,69139,E1,2023-08-09
234120298,2.73,J,Yellow,Yellow,Greenish,Fancy Intense,VS1,Very Good,Fair,Excellent,0.8,5.6,10.03,13.78,6.4,STN,TK,VL,Orange,Blue,Very Strong,IGI,574804,No,2023-06-10
557494495,10.69,I,Other,Orange,Purplish,Light,I1,Poor,Excellent,Poor,2.1,1.4,8.38,3.22,10.01,TN,M,SL,Orange,Blue,Slight,HRD,607087,No,2006-12-05
473032907,3.77,F,Pink,Yellow,Purplish,Fancy Deep,SI1,Poor,Excellent,Excellent,7.2,6.6,14.16,13.37,8.51,TK,VTK,VL,Green,Orange,Slight,IGI,1144272,Borderline,2011-12-28
861773704,2.81,E,Black,Purple,Pinkish,Faint,VVS2,Very Good,Very Good,Excellent,3.4,0.7,11.99,3.1,10.15,VTK,TK,L,White,Orange,Medium,HRD,19382,Borderline,2022-12-11
104650591,3.31,G,Brown,Purple,Pinkish,Very Light,VS1,Poor,Fair,Very Good,7.9,2.3,6.54,10.87,9.25,TN,XTK,SL,Yellow,Green,Faint,IGI,1149535,Yes,2022-05-02
619478089,6.39,G,Red,Chameleon,Purplish,Fancy Intense,SI1,Fair,Fair,Excellent,2.9,4.3,10.66,16.61,2.95,M,TN,N,Yellow,Blue,Very Slight,GIA,1319774,No,2021-09-01
505926602,15.66,D,Brown,Purple,Grayish,Fancy Deep,I2,Fair,Good,Poor,7.8,2.1,8.58,15.49,13.3,STK,XTK,S,Green,White,Very Slight,HRD,181247,E1,2022-03-27
473539266,14.79,K,Chameleon,Gray,Brownish,Fancy Intense,I1,Poor,Good,Good,4.2,1.0,6.16,12.73,16.0,VTN,M,VL,Blue,Blue,Very Slight,IGI,914022,Borderline,2019-07-01
958493594,2.52,H,Blue,Purple,Yellowish,Very Light,I1,Poor,Excellent,Fair,0.7,8.8,3.62,6.98,8.23,M,TK,L,Yellow,Blue,Strong,GIA,1058485,Yes,2018-08-31
103414660,14.38,E,Black,Orange,Grayish,Fancy Deep,I2,Good,Good,Excellent,0.1,5.8,12.13,16.96,3.44,TK,STK,EL,Blue,Yellow,Slight,HRD,1119039,No,2010-09-30
350588104,15.3,E,Brown,Green,Greenish,Light,SI1,Very Good,Very Good,Very Good,1.9,7.8,11.8,6.41,9.32,TN,XTK,SL,Green,Blue,Very Slight,HRD,52450,No,2010-05-28
924941017,16.67,M,Chameleon,Green,Pinkish,Fancy Deep,I1,Fair,Poor,Poor,5.2,7.7,13.6,10.79,17.06,TK,XTK,S,Yellow,Orange,Strong,HRD,851991,Yes,2024-04-12
754437215,12.07,F,Black,Other,Orangey,Light,SI3,Fair,Good,Poor,0.6,1.3,8.98,9.07,8.6,TK,STK,EL,Yellow,Yellow,Very Strong,GIA,1210582,No,2018-06-20
686494974,2.57,F,Orange,Gray,Brownish,Very Light,VS2,Excellent,Good,Very Good,7.3,2.3,8.03,16.16,13.4,M,XTN,VL,Orange,Yellow,Strong,IGI,442696,Borderline,2024-04-27
923499585,7.99,K,Black,Green,Greenish,Fancy Intense,SI3,Fair,Good,Excellent,2.4,2.4,10.09,10.08,6.83,XTK,TN,VS,Yellow,Orange,Strong,IGI,1190692,Borderline,2011-01-20
652120042,6.59,I,Red,Blue,Greenish,Fancy Dark,VS2,Excellent,Fair,Very Good,3.4,8.9,15.89,8.21,14.84,VTN,STN,S,White,White,Very Slight,IGI,119745,No,2019-04-24
223851052,13.85,L,Brown,Gray,Pinkish,Fancy Intense,VS1,Fair,Poor,Fair,5.5,3.5,8.91,15.85,13.55,TN,XTK,M,White,Green,Very Strong,HRD,1176165,Yes,2018-03-25
934830846,2.67,H,Other,Other,Grayish,Faint,VS2,Good,Fair,Good,8.2,5.3,4.64,9.27,8.72,STN,XTK,VS,Blue,Orange,Very Strong,GIA,423336,Borderline,2015-08-23
513118643,17.63,G,Chameleon,Green,Purplish,Fancy Light,VS2,Poor,Poor,Fair,7.5,6.5,3.86,13.3,11.02,STK,STK,S,Orange,Yellow,Medium,IGI,998799,E1,2022-10-05
356522575,14.25,H,Black,Pink,Yellowish,Fancy,IF,Excellent,Poor,Very Good,1.2,6.3,13.9,16.27,4.41,M,TK,VL,Blue,White,Very Strong,IGI,1360914,Yes,2007-06-06
318923792,5.61,I,Pink,Brown,Orangey,Light,VS1,Very Good,Good,Excellent,2.1,3.8,13.54,11.12,6.19,VTK,TN,S,Yellow,Green,Strong,HRD,851110,No,2020-12-17
462230253,18.22,L,Other,Blue,Greenish,Fancy,I3,Good,Good,Good,7.9,6.0,14.43,4.29,5.3,XTN,XTN,SL,White,Green,Faint,IGI,1187598,No,2023-12-18
567459911,13.11,J,Blue,Chameleon,Grayish,Fancy,VS2,Poor,Good,Excellent,4.2,4.6,6.1,12.91,8.63,XTN,VTN,N,Green,Green,Very Slight,IGI,1194753,E1,2023-03-12
302729350,5.05,F,Pink,Orange,Yellowish,Fancy Light,VS1,Very Good,Poor,Excellent,7.2,8.1,8.29,8.95,11.32,STK,XTK,M,Blue,Green,Medium,IGI,571693,Borderline,2013-03-09
821471432,0.43,G,Purple,Red,Purplish,Faint,I2,Excellent,Very Good,Very Good,6.3,7.4,14.51,8.15,7.11,VTK,STN,VS,Green,White,Medium,GIA,307547,E1,2008-08-19
838347367,6.25,J,Black,Orange,Yellowish,Fancy Dark,VS2,Good,Fair,Fair,4.7,2.1,13.93,7.53,9.32,STN,STN,VS,Blue,Green,Medium,HRD,1346700,E1,2016-06-14
378830209,3.6,I,Green,Yellow,Yellowish,Light,SI1,Good,Good,Excellent,8.6,9.2,6.43,12.42,16.97,TN,VTN,VS,White,White,Medium,IGI,434648,No,2011-01-03
578811981,15.31,I,Black,Brown,Brownish,Faint,SI1,Excellent,Fair,Excellent,2.3,8.2,16.34,16.01,13.75,VTN,VTK,EL,White,Yellow,Very Slight,IGI,328518,No,2013-10-14
238756246,5.27,L,Brown,Pink,Brownish,Fancy,IF,Good,Poor,Good,7.6,1.4,4.5,6.41,11.37,VTK,VTN,SL,Blue,White,Slight,IGI,419189,Borderline,2015-05-08
555881408,6.71,J,Green,Pink,Brownish,Fancy Deep,SI2,Fair,Fair,Very Good,4.2,1.2,5.42,13.66,15.55,VTN,TN,VS,White,White,Medium,IGI,1122368,Borderline,2021-01-31
921032125,0.84,F,Purple,Other,Purplish,Fancy Light,SI2,Fair,Very Good,Good,7.5,6.4,9.86,4.01,16.27,TK,XTK,SL,Yellow,Green,Strong,GIA,683127,Borderline,2008-02-17
113692343,0.86,H,Brown,Yellow,Grayish,Faint,I1,Good,Excellent,Excellent,4.9,2.6,3.12,6.11,14.28,TN,VTK,M,Orange,White,Strong,GIA,1198509,No,2020-03-18
120495707,1.52,M,Yellow,Green,Orangey,Fancy Deep,VVS2,Poor,Very Good,Fair,9.1,0.7,11.39,16.25,10.42,XTK,XTN,S,Yellow,White,Faint,HRD,929577,Yes,2019-11-08
480109912,8.68,G,Pink,Black,Brownish,Fancy Intense,SI1,Poor,Excellent,Very Good,8.0,0.4,13.99,6.8,6.07,VTK,STN,L,Yellow,Yellow,Medium,HRD,232343,E1,2017-11-02
933745336,0.78,K,Other,Blue,Greenish,Fancy,VVS2,Good,Excellent,Excellent,2.6,2.3,14.16,3.31,10.16,XTK,TN,VL,Blue,Green,Faint,HRD,810943,E1,2014-07-09
153770791,18.41,E,Other,Yellow,Grayish,Fancy Deep,VVS1,Poor,Excellent,Very Good,3.8,0.5,6.08,3.1,13.38,M,TN,L,White,Orange,Strong,GIA,1130460,No,2020-01-06
651122235,8.95,L,Yellow,Green,Pinkish,Light,I1,Fair,Very Good,Fair,1.8,6.4,11.58,3.99,10.76,TN,STN,M,White,Yellow,Very Slight,HRD,429134,Yes,2014-03-10
651786536,18.63,L,Chameleon,Green,Grayish,Fancy Vivid,VVS1,Good,Poor,Very Good,0.2,2.5,2.95,4.93,10.19,XTK,TN,EL,Orange,Blue,Faint,IGI,238002,E1,2006-02-25
396837027,18.4,K,Blue,Brown,Brownish,Fancy,IF,Poor,Very Good,Fair,4.3,9.1,9.51,6.58,13.56,STK,STK,S,Yellow,Blue,Slight,IGI,1064750,Yes,2014-12-17
976207015,10.0,I,Green,Orange,Yellowish,Fancy Vivid,SI1,Fair,Excellent,Good,6.8,1.7,5.44,13.78,15.68,VTK,M,VL,Yellow,Green,Very Strong,HRD,510289,No,2008-11-03
178284742,6.25,E,Green,Purple,Purplish,Fancy Dark,VVS1,Excellent,Poor,Poor,6.4,5.2,8.06,15.86,13.97,VTN,VTK,M,Blue,White,Very Slight,IGI,474717,Yes,2018-11-21
732031155,0.53,J,Orange,Gray,Yellowish,Fancy Light,I2,Excellent,Poor,Good,5.1,0.0,11.42,13.81,3.66,VTK,TN,EL,Orange,Green,Very Strong,GIA,1104230,Yes,2019-07-13
588830828,7.52,E,Red,Yellow,Greenish,Very Light,VS2,Excellent,Excellent,Very Good,0.4,8.9,7.07,6.03,4.5,XTK,VTK,VL,White,White,Faint,HRD,237234,No,2013-01-14
427021809,3.09,K,Purple,Orange,Orangey,Very Light,I1,Fair,Fair,Very Good,2.3,5.8,10.94,3.21,7.89,VTK,TN,EL,Orange,White,Very Strong,IGI,900181,No,2021-09-18
911932707,9.37,M,Blue,Gray,Greenish,Fancy Dark,VS1,Fair,Fair,Good,9.9,6.6,17.04,6.49,6.23,STN,M,M,Orange,Orange,Very Strong,IGI,874550,Borderline,2013-09-11
316655339,6.7,I,Green,Pink,Grayish,Fancy Dark,VS2,Excellent,Poor,Fair,4.7,6.9,11.89,12.74,15.0,XTK,XTK,VS,Green,Green,Strong,IGI,839008,No,2016-01-04
748863700,12.28,E,Pink,Gray,Brownish,Light,VVS2,Excellent,Very Good,Very Good,2.1,3.8,14.2,8.96,14.62,VTK,VTN,M,Orange,Yellow,Very Slight,HRD,1199610,E1,2020-10-24
137458315,0.51,L,Red,Yellow,Grayish,Faint,SI1,Fair,Very Good,Poor,0.4,3.8,7.85,10.06,8.72,STN,STK,SL,Green,White,Medium,GIA,723512,E1,2016-01-07
195903641,18.94,I,Red,Red,Brownish,Fancy Vivid,SI3,Excellent,Excellent,Very Good,2.3,1.2,12.62,13.41,16.67,STK,VTK,S,Blue,Green,Medium,GIA,319531,Yes,2020-03-14
888089326,3.38,K,Pink,Gray,Purplish,Light,VVS1,Fair,Excellent,Very Good,4.8,2.8,7.12,12.79,3.97,STK,STN,S,Orange,Yellow,Very Slight,HRD,971952,No,2015-01-13
777005108,6.77,K,Gray,Blue,Yellowish,Fancy Vivid,I3,Good,Very Good,Fair,4.8,8.7,8.1,14.5,6.99,STK,STN,VL,White,Green,Strong,GIA,384795,Yes,2005-05-10
933712308,17.57,K,Yellow,Yellow,Yellowish,Light,I2,Excellent,Fair,Very Good,4.5,5.5,10.54,11.65,16.16,XTK,XTN,VS,Blue,Green,Faint,GIA,323297,E1,2007-06-03
832172719,12.2,E,Red,Green,Orangey,Fancy Dark,I3,Good,Fair,Poor,3.0,9.1,4.75,9.58,11.61,STK,XTN,SL,Blue,Green,Strong,GIA,256047,No,2016-03-11
715848308,16.48,L,Purple,Pink,Brownish,Light,SI1,Good,Excellent,Poor,9.4,2.2,13.54,14.88,10.32,TN,STN,M,Yellow,Orange,Very Strong,HRD,107058,E1,2022-11-26
186290557,1.09,L,Gray,Yellow,Yellowish,Fancy Dark,IF,Poor,Good,Poor,9.2,2.9,6.8,3.43,5.8,M,XTK,VL,Orange,White,Faint,HRD,1132790,No,2024-02-10
510810337,4.34,G,Black,Orange,Pinkish,Fancy Intense,I3,Poor,Poor,Excellent,8.6,9.1,10.15,5.48,13.35,STK,VTN,L,Blue,Blue,Slight,IGI,359975,No,2004-05-18
290226408,0.45,I,Other,Green,Grayish,Light,VVS1,Good,Excellent,Excellent,0.4,1.8,8.16,14.44,9.33,STN,STN,N,Orange,Yellow,Very Slight,HRD,542414,Yes,2018-02-20
166078318,10.89,I,Other,Gray,Brownish,Light,VS2,Excellent,Fair,Excellent,6.1,4.3,4.41,4.18,11.27,M,STN,VS,Yellow,Green,Very Strong,HRD,469708,E1,2005-08-15
942854959,1.97,F,Other,Chameleon,Greenish,Faint,SI2,Good,Fair,Poor,4.4,5.8,3.77,9.53,7.96,STN,XTN,M,Green,Orange,Slight,GIA,925439,Yes,2016-11-03
854682757,0.79,I,Orange,Purple,Orangey,Light,VS2,Poor,Poor,Fair,8.7,9.0,16.11,16.36,3.92,VTN,XTK,EL,White,Green,Medium,HRD,1336928,E1,2014-07-11
730002876,18.41,K,Other,Red,Greenish,Fancy Vivid,SI2,Poor,Excellent,Fair,4.7,5.8,4.02,7.78,4.75,STK,STN,N,White,Green,Very Strong,GIA,1155919,Borderline,2022-09-15
330701119,10.49,L,Brown,Orange,Grayish,Fancy Deep,VVS1,Poor,Excellent,Fair,2.1,5.8,11.67,12.64,14.91,STK,VTK,SL,Orange,Green,Very Slight,HRD,1165821,E1,2015-03-29
